stein_lam_abs,_timestamp,corrector_loss,_step,energy_w2,stein_var_ratio,_runtime,adjoint_buffer_size,stein_score_loss,dist_w2,adjoint_loss,stein_bias_z,eq_w2,stein_active,stein_tau_mean,corrector_buffer_size
9.804388046264648,1790075638.3036656,,2237,,0.8176122903823853,9404.311694251,10000.0,-75.67640686035156,,1.433271050453186,2.396779247840027,,1.0,0.9271095991134644,
9.865459442138672,1790075642.3103611,,2238,,0.818744421005249,9408.319995145,10000.0,-75.61904907226562,,1.3948036432266235,2.1714370103353233,,1.0,0.9291935563087463,
9.900705337524414,1790075646.3186836,,2239,,0.8182274699211121,9412.328733584,10000.0,-75.87616729736328,,1.368393063545227,2.677385478426787,,1.0,0.9282550811767578,
10.026731491088867,1790075650.3274064,,2240,,0.8153460025787354,9416.467408341,10000.0,-75.87088012695312,,1.4087241888046265,2.22740934949353,,1.0,0.9284458160400391,
10.019828796386719,1790075654.4660716,,2241,,0.8150613903999329,9420.471144912,10000.0,-75.6861343383789,,1.3730363845825195,2.7060425358042335,,1.0,0.9282190799713135,
10.245028495788574,1790075658.4698436,,2242,,0.8100040555000305,9424.497405822,10000.0,-75.70003509521484,,1.3975722789764404,3.569070647504062,,1.0,0.9270012378692627,
10.371294975280762,1790075662.496119,,2243,,0.8161493539810181,9428.504877119,10000.0,-75.11370849609375,,1.3767096996307373,3.267853806957849,,1.0,0.927527666091919,
10.361183166503906,1790075666.503548,,2244,,0.8123139142990112,9432.566329368,10000.0,-75.31822204589844,,1.4025923013687134,3.1569152243110743,,1.0,0.9271588921546936,
10.21435260772705,1790075670.56499,,2245,,0.8164793252944946,9436.581673783,10000.0,-76.07051849365234,,1.4073313474655151,1.9551971786977518,,1.0,0.9273483157157898,
10.042552947998047,1790075674.5803332,,2246,,0.8174030780792236,9440.59942112,10000.0,-76.78750610351562,,1.36750066280365,2.5868706608658867,,1.0,0.9286485314369202,
9.12231159210205,1790075678.5981271,,2247,,0.816165566444397,9444.840151915,10000.0,-77.3807144165039,,1.4480911493301392,3.4414561619700765,,1.0,0.9267393350601196,
9.542606353759766,1790075682.8387969,,2248,,0.8151081800460815,9448.869099573,10000.0,-76.55187225341797,,1.3930479288101196,2.396090985256842,,1.0,0.9283705949783325,
9.442790985107422,1790075686.8677802,,2249,,0.8143430352210999,9452.877550305,10000.0,-77.2704086303711,,1.401676058769226,3.0841980784826766,,1.0,0.92754727602005,
9.669246673583984,1790075690.8762214,,2250,,0.8207125067710876,9456.896744172,10000.0,-75.88188171386719,,1.4649879932403564,2.5871785437035744,,1.0,0.9276651740074158,
9.606355667114258,1790075694.8954122,,2251,,0.8158291578292847,9460.921028834,10000.0,-75.9361572265625,,1.4096161127090454,2.753147404443283,,1.0,0.9287971258163452,
9.373418807983398,1790075698.9196873,,2252,,0.8142165541648865,9464.948128692,10000.0,-76.16020202636719,,1.4280121326446533,3.160983170603197,,1.0,0.9276629686355591,
9.897146224975586,1790075702.9467957,,2253,,0.817060649394989,9468.967023998,10000.0,-76.67623138427734,,1.384150505065918,3.195906225118237,,1.0,0.9279974102973938,
9.492029190063477,1790075706.9656987,,2254,,0.82049161195755,9473.006566519,10000.0,-76.08489227294922,,1.391176700592041,3.5290248653644456,,1.0,0.9296109080314636,
9.41113567352295,1790075711.0051727,,2255,,0.8095959424972534,9477.153745734,10000.0,-76.30802917480469,,1.3993252515792847,2.741208974960297,,1.0,0.9265491366386414,
9.254104614257812,1790075715.1523924,,2256,,0.8141055107116699,9481.185551526,10000.0,-76.75480651855469,,1.3969045877456665,3.109907549199951,,1.0,0.9274871945381165,
9.465271949768066,1790075719.1842396,,2257,,0.8173387050628662,9485.207165008,10000.0,-76.99240112304688,,1.4026052951812744,3.4318707496607006,,1.0,0.9287073612213135,
9.389060974121094,1790075723.205832,,2258,,0.816984236240387,9489.228685887,10000.0,-76.61921691894531,,1.3808308839797974,3.0289400925045458,,1.0,0.9283695220947266,
9.467562675476074,1790075727.2273548,,2259,,0.8172740936279297,9493.22791929,10000.0,-76.99568176269531,,1.4427101612091064,2.397216396244626,,1.0,0.9276102185249329,
9.078516960144043,1790075731.2265754,,2260,,0.8178796172142029,9497.256887517,10000.0,-76.7672119140625,,1.4079879522323608,3.4060786634364786,,1.0,0.9276748895645142,
9.119178771972656,1790075735.2555375,,2261,,0.815847635269165,9501.287272156,10000.0,-77.02307891845703,,1.4109708070755005,2.584844443082543,,1.0,0.9267483353614807,
9.144552230834961,1790075739.2857132,,2262,,0.816403329372406,9505.442830949,10000.0,-76.42955017089844,,1.4094314575195312,2.1021107141115687,,1.0,0.9265586733818054,
9.113425254821777,1790075743.4414582,,2263,,0.8154672980308533,9509.475675585,10000.0,-76.97615814208984,,1.4010215997695923,2.6460731428189694,,1.0,0.9268738031387329,
9.422850608825684,1790075747.4743795,,2264,,0.8216364979743958,9513.5010158,10000.0,-76.9146499633789,,1.3901493549346924,3.305772770849437,,1.0,0.9288844466209412,
9.343979835510254,1790075751.4997087,,2265,,0.8166831135749817,9517.513476037,10000.0,-77.04525756835938,,1.4028490781784058,3.1463189527239748,,1.0,0.9279341697692871,
9.231603622436523,1790075755.5121436,,2266,,0.8124457001686096,9521.545499767,10000.0,-75.9737319946289,,1.4028414487838745,2.8557044020213342,,1.0,0.9274791479110718,
9.490861892700195,1790075759.5441444,,2267,,0.8157052397727966,9525.574636598,10000.0,-76.250244140625,,1.3651747703552246,2.4749772624365503,,1.0,0.9292342662811279,
9.52492904663086,1790075763.5732954,,2268,,0.8153514862060547,9529.594791542,10000.0,-76.11676788330078,,1.411100149154663,2.2209367812374805,,1.0,0.9279313683509827,
9.31274127960205,1790075767.5934684,,2269,,0.8165380954742432,9533.77827746,10000.0,-75.58983612060547,,1.3912997245788574,2.609099651238304,,1.0,0.9296287298202515,
9.382745742797852,1790075771.7769544,,2270,,0.818286120891571,9537.783160761,10000.0,-75.22442626953125,,1.501145362854004,2.429387597120992,,1.0,0.9272956252098083,
9.504716873168945,1790075775.78185,,2271,,0.8171820640563965,9541.820048935,10000.0,-75.05673217773438,,1.4036529064178467,2.140870231719681,,1.0,0.9282902479171753,
9.455111503601074,1790075779.818734,,2272,,0.8150585889816284,9545.887023177,10000.0,-74.47241973876953,,1.4223875999450684,3.078336305473138,,1.0,0.928341805934906,
9.063067436218262,1790075783.8856769,,2273,,0.8144864439964294,9549.953037455,10000.0,-74.34898376464844,,1.4201812744140625,2.6142535287800324,,1.0,0.9283499121665955,
9.483028411865234,1790075787.9517345,,2274,,0.8157833814620972,9554.006200961,10000.0,-74.66961669921875,,1.4131333827972412,3.382649039430624,,1.0,0.92746901512146,
9.702847480773926,1790075792.0048695,,2275,,0.8119997978210449,9558.044238448,10000.0,-74.69223022460938,,1.4240636825561523,2.8811059081001877,,1.0,0.9275249242782593,
10.027963638305664,1790075796.0429358,,2276,,0.8147516846656799,9562.119120567,10000.0,-74.27452850341797,,1.404334306716919,2.485098138711187,,1.0,0.9279158115386963,
9.899703025817871,1790075800.1178064,,2277,,0.8154966831207275,9566.316931193,10000.0,-74.43502807617188,,1.430142879486084,2.2706540708891496,,1.0,0.9279785752296448,
9.947837829589844,1790075804.3156013,,2278,,0.8152917623519897,9570.345812455,10000.0,-72.17931365966797,,1.430080533027649,2.207886458177502,,1.0,0.9280127882957458,
10.07261848449707,1790075808.344506,,2279,,0.8158749938011169,9574.398986584,10000.0,-74.7869644165039,,1.3867677450180054,2.5163776977224757,,1.0,0.9284435510635376,
10.040067672729492,1790075812.3976243,,2280,,0.8149558305740356,9578.414046712,10000.0,-75.11591339111328,,1.4343900680541992,2.662450704256071,,1.0,0.9266239404678345,
10.055161476135254,1790075816.4125342,,2281,,0.8170524835586548,9582.449000242,10000.0,-75.21083068847656,,1.444771409034729,3.053103619047667,,1.0,0.9263403415679932,
9.979253768920898,1790075820.447697,,2282,,0.8115733861923218,9586.478115762,10000.0,-75.26748657226562,,1.4489156007766724,2.7866464281268173,,1.0,0.9263477921485901,
10.204583168029785,1790075824.4768205,,2283,,0.8184443712234497,9590.515094171,10000.0,-74.99747467041016,,1.4405808448791504,2.173781894447128,,1.0,0.9284064769744873,
10.206787109375,1790075828.5137372,,2284,,0.8174956440925598,9594.705036796,10000.0,-75.0502700805664,,1.4117764234542847,1.8679929426676578,,1.0,0.9279217720031738,
10.282159805297852,1790075832.7036533,,2285,,0.8161882758140564,9598.751847758,10000.0,-76.15149688720703,,1.4305545091629028,2.525935597730042,,1.0,0.9281858801841736,
10.199226379394531,1790075836.7504988,,2286,,0.8155385851860046,9602.78052444,10000.0,-76.45176696777344,,1.4392023086547852,2.1980734508764757,,1.0,0.9280673265457153,
10.334778785705566,1790075840.7791865,,2287,,0.8146517276763916,9606.824384564,10000.0,-77.1615219116211,,1.4226759672164917,2.3257729846485016,,1.0,0.926277756690979,
10.335407257080078,1790075844.823078,,2288,,0.8142215609550476,9610.84785284,10000.0,-77.18846893310547,,1.4115643501281738,2.6698298864185217,,1.0,0.9263164401054382,
10.319039344787598,1790075848.8465219,,2289,,0.8171212077140808,9614.907789477,10000.0,-77.58805847167969,,1.4157260656356812,2.259810917850987,,1.0,0.9262107610702515,
10.252254486083984,1790075852.9064581,,2290,,0.8149561882019043,9618.913431267,10000.0,-77.37619018554688,,1.4325058460235596,2.121149523113583,,1.0,0.9276916980743408,
10.151005744934082,1790075856.9121027,,2291,,0.8145046830177307,9623.03453995,10000.0,-77.1891098022461,,1.404109239578247,2.929736974780012,,1.0,0.9276341795921326,
9.957442283630371,1790075861.0332184,,2292,,0.819938600063324,9627.071051098,10000.0,-77.4250717163086,,1.4032460451126099,2.3993745429537214,,1.0,0.928210437297821,
10.027090072631836,1790075865.069751,,2293,,0.8163257837295532,9631.089724799,10000.0,-77.39498138427734,,1.4343342781066895,2.3667590150639164,,1.0,0.9271095395088196,
9.775579452514648,1790075869.0884202,,2294,,0.817799985408783,9635.124052093,10000.0,-77.95600891113281,,1.4441354274749756,2.0786211204070497,,1.0,0.9262673854827881,
9.495872497558594,1790075873.1227415,,2295,,0.8175756931304932,9639.158865151,10000.0,-77.12411499023438,,1.4248535633087158,2.5713257953127155,,1.0,0.9265284538269043,
9.681377410888672,1790075877.1575003,,2296,,0.8190986514091492,9643.205641798,10000.0,-77.80282592773438,,1.4097621440887451,3.0269016087022327,,1.0,0.9286357164382935,
9.610784530639648,1790075881.2043116,,2297,,0.8159404993057251,9647.239828343,10000.0,-77.13448333740234,,1.432450532913208,2.7816663332599387,,1.0,0.927531361579895,
9.73047161102295,1790075885.238504,,2298,,0.8203051686286926,9651.262972662,10000.0,-77.65367889404297,,1.4034866094589233,3.020255036831073,,1.0,0.9292339086532593,
9.62565803527832,1790075889.2616353,,2299,,0.8188179135322571,9655.446952264,10000.0,-77.65516662597656,,1.4227659702301025,2.6573605997808745,,1.0,0.9280316233634949,
9.63086223602295,1790075893.4455903,,2300,,0.8190203309059143,9659.507322732,10000.0,-77.29902648925781,,1.4242489337921143,3.658084965993668,,1.0,0.926693856716156,
9.861000061035156,1790075897.5059662,,2301,,0.8211005926132202,9663.54987609,10000.0,-77.15467071533203,,1.4178520441055298,1.9754693261014113,,1.0,0.928954541683197,
9.794661521911621,1790075901.548559,,2302,,0.816772997379303,9667.593149554,10000.0,-77.51890563964844,,1.434511423110962,3.2161881201108677,,1.0,0.9268646836280823,
9.653646469116211,1790075905.5918255,,2303,,0.8187129497528076,9671.629712592,10000.0,-76.87002563476562,,1.4854609966278076,3.2935578022753567,,1.0,0.9278819561004639,
9.766290664672852,1790075909.6283836,,2304,,0.8202143311500549,9675.689296254,10000.0,-76.98389434814453,,1.4320482015609741,3.200449959834486,,1.0,0.9274280071258545,
9.831284523010254,1790075913.68794,,2305,,0.8187128305435181,9679.731023036,10000.0,-77.1921615600586,,1.4442434310913086,2.419451354768185,,1.0,0.9273266792297363,
9.924084663391113,1790075917.729697,,2306,,0.8205531239509583,9683.896102806,10000.0,-75.14606475830078,,1.4763587713241577,2.1041947929132605,,1.0,0.9271968603134155,
9.977433204650879,1790075921.8947787,,2307,,0.8163158297538757,9687.944076069,10000.0,-76.86438751220703,,1.4280235767364502,2.1917699825435846,,1.0,0.9270381331443787,
10.074570655822754,1790075925.9427338,,2308,,0.8199633955955505,9691.993619988,10000.0,-76.83332061767578,,1.4284234046936035,2.1140121887918446,,1.0,0.9277821183204651,
10.078012466430664,1790075929.9922767,,2309,,0.8166481256484985,9696.035321898,10000.0,-77.22339630126953,,1.400189995765686,2.1566189630704855,,1.0,0.9287757277488708,
10.297540664672852,1790075934.033988,,2310,,0.8160079121589661,9700.082610435,10000.0,-76.97137451171875,,1.3988678455352783,2.652655997893072,,1.0,0.9275916218757629,
10.492818832397461,1790075938.081238,,2311,,0.8164319396018982,9704.113554709,10000.0,-75.95413970947266,,1.4643853902816772,2.3762780967444175,,1.0,0.9272670149803162,
10.328023910522461,1790075942.1121533,,2312,,0.8167697787284851,9708.18026932,10000.0,-77.56906127929688,,1.3990745544433594,2.501312881362224,,1.0,0.9268287420272827,
10.489590644836426,1790075946.1789587,,2313,,0.8174969553947449,9712.356241301,10000.0,-77.99371337890625,,1.4145188331604004,2.784365165096745,,1.0,0.9264376163482666,
10.441165924072266,1790075950.3548884,,2314,,0.8196436166763306,9716.399885009,10000.0,-77.7603530883789,,1.4254143238067627,2.216469597269643,,1.0,0.9287927150726318,
10.117907524108887,1790075954.3985362,,2315,,0.820240318775177,9720.432106639,10000.0,-78.27853393554688,,1.4181705713272095,2.7260053512254334,,1.0,0.9292768836021423,
10.083585739135742,1790075958.4307616,,2316,,0.8171700239181519,9724.47696227,10000.0,-79.01837158203125,,1.4136862754821777,2.258528656038125,,1.0,0.9273039102554321,
9.942573547363281,1790075962.4756331,,2317,,0.8161503672599792,9728.52382595,10000.0,-78.78607940673828,,1.453275203704834,2.522850458117114,,1.0,0.9275158047676086,
9.86046314239502,1790075966.522495,,2318,,0.8167332410812378,9732.546798927,10000.0,-78.37783813476562,,1.4034886360168457,3.4491682505554775,,1.0,0.9291632771492004,
9.53747272491455,1790075970.5454605,,2319,,0.8144763708114624,9736.607898717,10000.0,-78.98207092285156,,1.4086400270462036,3.0877296995502577,,1.0,0.9266790747642517,
9.81852912902832,1790075974.6065655,,2320,,0.8174552321434021,9740.66515029,10000.0,-77.97657012939453,,1.414566993713379,2.7505217635854744,,1.0,0.9280714392662048,
9.941349029541016,1790075978.6637242,,2321,,0.8148214221000671,9744.826126203,10000.0,-79.48587799072266,,1.4075775146484375,2.2677723851844864,,1.0,0.9276474118232727,
10.200634002685547,1790075982.8248014,,2322,,0.8189504742622375,9748.885561293,10000.0,-78.43281555175781,,1.4056804180145264,2.7905357831679036,,1.0,0.9270498752593994,
10.127901077270508,1790075986.8841999,,2323,,0.8172460198402405,9752.911267772,10000.0,-79.05349731445312,,1.403552532196045,2.194783500351545,,1.0,0.9279525876045227,
9.6821870803833,1790075990.9099698,,2324,,0.8177607655525208,9756.968116428,10000.0,-78.5877456665039,,1.3838682174682617,2.365381904433744,,1.0,0.9288024306297302,
10.019830703735352,1790075994.966743,,2325,,0.8147197961807251,9761.007723207,10000.0,-78.76616668701172,,1.4015225172042847,2.4848608502471325,,1.0,0.9270796775817871,
9.720650672912598,1790075999.0063717,,2326,,0.8192054629325867,9765.073791101,10000.0,-78.67707824707031,,1.4233741760253906,2.5685666205209654,,1.0,0.927767276763916,
9.367964744567871,1790076003.072424,,2327,,0.8157030344009399,9769.134129551,10000.0,-77.64082336425781,,1.4001704454421997,2.5327670287081783,,1.0,0.9285469055175781,
9.657637596130371,1790076007.1328347,,2328,,0.8163537383079529,9773.29813589,10000.0,-78.11508178710938,,1.41335129737854,2.388519045064905,,1.0,0.9282664656639099,
9.741710662841797,1790076011.296764,,2329,,0.8183466196060181,9777.349069238,10000.0,-78.28609466552734,,1.3982471227645874,2.5763248198647495,,1.0,0.9281186461448669,
9.39304256439209,1790076015.3477829,,2330,,0.8198588490486145,9781.375056137,10000.0,-78.27017974853516,,1.4186193943023682,2.63297039928099,,1.0,0.9287042021751404,
9.489944458007812,1790076019.373739,,2331,,0.8169906735420227,9785.413995924,10000.0,-78.60429382324219,,1.4450831413269043,2.9586013289586703,,1.0,0.9276914000511169,
9.330323219299316,1790076023.4126885,,2332,,0.8207859992980957,9789.445274211,10000.0,-76.65836334228516,,1.4383207559585571,2.5525141828802176,,1.0,0.9274790287017822,
9.279391288757324,1790076027.4439967,,2333,,0.821025013923645,9793.507462765,10000.0,-77.87146759033203,,1.426123857498169,2.191749239902339,,1.0,0.927217423915863,
9.455066680908203,1790076031.5061347,,2334,,0.8166683316230774,9797.562315131,10000.0,-77.62947845458984,,1.421687364578247,3.1224568868426688,,1.0,0.9281581044197083,
9.402976036071777,1790076035.560985,,2335,,0.8227617740631104,9801.760621023,10000.0,-76.87089538574219,,1.4044185876846313,3.6456104715656323,,1.0,0.9290268421173096,
9.320709228515625,1790076039.759294,,2336,,0.8206263780593872,9805.814045509,10000.0,-76.30033874511719,,1.4335252046585083,2.217346515514855,,1.0,0.9278478026390076,
9.4895601272583,1790076043.812727,,2337,,0.8170266151428223,9809.857116111,10000.0,-76.45515441894531,,1.424048900604248,3.06673898999136,,1.0,0.926943838596344,
9.427080154418945,1790076047.8558118,,2338,,0.8184596300125122,9813.894756901,10000.0,-76.8652114868164,,1.4143867492675781,1.914994160280198,,1.0,0.9280803203582764,
9.434974670410156,1790076051.8933587,,2339,,0.8196040391921997,9817.926924194,10000.0,-76.39954376220703,,1.4488916397094727,2.418012223649668,,1.0,0.9281862378120422,
9.548315048217773,1790076055.9255905,,2340,,0.8155919909477234,9821.959293494,10000.0,-76.7262954711914,,1.4277838468551636,2.350562279569702,,1.0,0.9269046187400818,
9.710010528564453,1790076059.9579604,,2341,,0.8169188499450684,9826.006752946,10000.0,-76.76500701904297,,1.4103729724884033,3.099587784918507,,1.0,0.927079439163208,
9.568709373474121,1790076064.0054226,,2342,,0.8355292677879333,9830.032193696,10000.0,-72.28169250488281,,1.6902410984039307,2.0342659306132296,,1.0,0.9279962182044983,
9.268966674804688,1790076068.0308743,,2343,,0.8184893727302551,9834.287700138,10000.0,-77.04255676269531,,1.442223310470581,2.268702187830883,,1.0,0.9273759722709656,
9.412858009338379,1790076072.2863584,,2344,,0.8179953098297119,9838.32957457,10000.0,-77.35169219970703,,1.4475653171539307,1.9619475635685377,,1.0,0.9268286228179932,
9.672192573547363,1790076076.3282573,,2345,,0.815215528011322,9842.352529719,10000.0,-77.587158203125,,1.453549861907959,2.5044724343376785,,1.0,0.9280674457550049,
9.494715690612793,1790076080.3512104,,2346,,0.8201240301132202,9846.388669049,10000.0,-77.37874603271484,,1.4196364879608154,2.5636339341414462,,1.0,0.9282915592193604,
9.993873596191406,1790076084.387316,,2347,,0.817049503326416,9850.388385738,10000.0,-77.6200180053711,,1.4161174297332764,2.3879511353131986,,1.0,0.9281597137451172,
9.741107940673828,1790076088.3870227,,2348,,0.8184927105903625,9854.41924017,10000.0,-77.53103637695312,,1.4187805652618408,1.7394855104318796,,1.0,0.9266853332519531,
9.354654312133789,1790076092.4179075,,2349,,0.8174106478691101,9858.456345089,10000.0,-76.76277160644531,,1.4443391561508179,2.3930149155228677,,1.0,0.9278777837753296,
9.357597351074219,1790076096.4550464,,2350,,0.8222751617431641,9862.583345683,10000.0,-77.43058013916016,,1.4331696033477783,2.5519108366737333,,1.0,0.9293897747993469,
9.283382415771484,1790076100.58206,,2351,,0.8161513805389404,9866.618992145,10000.0,-76.95855712890625,,1.4273650646209717,2.910655522926921,,1.0,0.9266346096992493,
9.401113510131836,1790076104.617694,,2352,,0.819551944732666,9870.636031829,10000.0,-77.15409851074219,,1.4583392143249512,2.8943490772116904,,1.0,0.9272435903549194,
9.213042259216309,1790076108.6347456,,2353,,0.8191925287246704,9874.653532426,10000.0,-77.6489486694336,,1.4254887104034424,3.199437649304508,,1.0,0.9285333156585693,
9.15123462677002,1790076112.652212,,2354,,0.8214498162269592,9878.658351084,10000.0,-78.0385971069336,,1.4150819778442383,3.0778531768941586,,1.0,0.9294449090957642,
9.17025089263916,1790076116.6570354,,2355,,0.819405198097229,9882.688201177,10000.0,-77.53531646728516,,1.4619978666305542,1.9947659130757116,,1.0,0.9277694225311279,
9.096092224121094,1790076120.686923,,2356,,0.8194072842597961,9886.723027371,10000.0,-78.38674926757812,,1.438363790512085,1.9479723858557803,,1.0,0.9274770617485046,
9.141656875610352,1790076124.7216446,,2357,,0.8185016512870789,9890.846628203,10000.0,-77.95177459716797,,1.462638258934021,2.3234467547792237,,1.0,0.9268641471862793,
9.132392883300781,1790076128.8453512,,2358,,0.8200258612632751,9894.861333244,10000.0,-77.83220672607422,,1.4268635511398315,2.327443066449291,,1.0,0.9278723001480103,
9.307644844055176,1790076132.8600307,,2359,,0.8207830786705017,9898.883575402,10000.0,-78.23003387451172,,1.44879949092865,2.133254188791499,,1.0,0.9280388355255127,
9.377730369567871,1790076136.8822472,,2360,,0.8178808689117432,9902.876354734,10000.0,-78.10585021972656,,1.4506371021270752,2.4269635296230256,,1.0,0.9263355731964111,
9.539231300354004,1790076140.8750105,,2361,,0.8193798065185547,9906.911153239,10000.0,-78.39495849609375,,1.4486536979675293,2.4917083920070144,,1.0,0.9271398782730103,
9.624585151672363,1790076144.9098237,,2362,,0.8204200863838196,9910.907129038,10000.0,-78.76123046875,,1.4292832612991333,2.437068723799331,,1.0,0.9265182614326477,
9.710308074951172,1790076148.9058058,,2363,,0.8206046223640442,9914.938959535,10000.0,-79.34251403808594,,1.417920708656311,2.700156666287798,,1.0,0.9280107021331787,
9.539968490600586,1790076152.9376268,,2364,,0.8157161474227905,9918.981750459,10000.0,-78.61527252197266,,1.4452422857284546,2.963360621543676,,1.0,0.9277046322822571,
9.668879508972168,1790076156.9804165,,2365,,0.8207997679710388,9923.107162806,10000.0,-77.8481216430664,,1.4398598670959473,2.6797028831462337,,1.0,0.9294341802597046,
9.660192489624023,1790076161.105846,,2366,,0.8233492970466614,9927.110853088,10000.0,-77.65886688232422,,1.4768146276474,3.2587089248485923,,1.0,0.929198145866394,
9.321422576904297,1790076165.1095312,,2367,,0.8270452618598938,9931.12095488,10000.0,-78.2213363647461,,1.5961358547210693,2.22090373600681,,1.0,0.9270610213279724,
9.913633346557617,1790076169.1195993,,2368,,0.8204258680343628,9935.153885608,10000.0,-78.80532836914062,,1.4628732204437256,2.612731709460372,,1.0,0.9272119998931885,
9.949740409851074,1790076173.1525304,,2369,,0.8246286511421204,9939.162170477,10000.0,-78.48120880126953,,1.434890627861023,2.63637274780813,,1.0,0.9291289448738098,
9.975554466247559,1790076177.1608303,,2370,,0.8183062672615051,9943.174324809,10000.0,-78.214111328125,,1.43159818649292,1.9667100432379634,,1.0,0.9283652305603027,
9.914060592651367,1790076181.1730065,,2371,,0.8173789381980896,9947.209353951,10000.0,-77.8687515258789,,1.4640153646469116,2.062347444664244,,1.0,0.927111804485321,
9.827363014221191,1790076185.2080212,,2372,,0.8230700492858887,9951.336658197,10000.0,-77.51531219482422,,1.444164752960205,3.0028122700928654,,1.0,0.9293613433837891,
10.057430267333984,1790076189.335287,,2373,,0.8180510997772217,9955.36947501,10000.0,-77.75239562988281,,1.440101981163025,3.3343774337677674,,1.0,0.9264172315597534,
10.392255783081055,1790076193.3681092,,2374,,0.819710373878479,9959.397290007,10000.0,-78.27873229980469,,1.4402074813842773,2.589768786667463,,1.0,0.9279469847679138,
10.0984468460083,1790076197.395934,,2375,,0.8199040293693542,9963.426774517,10000.0,-78.7672348022461,,1.427643895149231,2.2689787690431453,,1.0,0.9272095561027527,
10.091086387634277,1790076201.4254649,,2376,,0.8155595660209656,9967.469955078,10000.0,-77.87193298339844,,1.4686942100524902,2.4847981642987005,,1.0,0.927868664264679,
10.105968475341797,1790076205.4686158,,2377,,0.8161804676055908,9971.491060614,10000.0,-79.0110092163086,,1.423314094543457,3.4766707801561423,,1.0,0.9267929196357727,
10.01036262512207,1790076209.489699,,2378,,0.8198801279067993,9975.529708919,10000.0,-79.78038787841797,,1.425689697265625,2.9061495200508083,,1.0,0.9281054735183716,
10.126956939697266,1790076213.5283737,,2379,,0.8193261027336121,9979.680719709,10000.0,-79.90242004394531,,1.4311249256134033,3.1099562061113013,,1.0,0.9279559850692749,
10.051100730895996,1790076217.6793592,,2380,,0.819538950920105,9983.709687838,10000.0,-80.29029846191406,,1.4206252098083496,3.090324619344816,,1.0,0.9287012219429016,
9.953347206115723,1790076221.708329,,2381,,0.8241952657699585,9987.737535424,10000.0,-80.39057159423828,,1.442878007888794,2.554360362273509,,1.0,0.9272080063819885,
10.143202781677246,1790076225.736212,,2382,,0.8206495642662048,9991.745837179,10000.0,-79.47459411621094,,1.4406068325042725,3.4468837423206176,,1.0,0.9270277619361877,
10.475456237792969,1790076229.7445107,,2383,,0.8208625912666321,9995.788909655,10000.0,-79.30476379394531,,1.4540313482284546,3.4589700238367405,,1.0,0.9279939532279968,
10.339256286621094,1790076233.7875707,,2384,,0.8174110651016235,9999.832286988,10000.0,-79.44212341308594,,1.4484999179840088,2.941652915190752,,1.0,0.9260600209236145,
10.320389747619629,1790076237.8309383,,2385,,0.821976900100708,10003.839370738,10000.0,-80.4488296508789,,1.4653637409210205,2.889155492345858,,1.0,0.927430272102356,
10.132091522216797,1790076241.8380601,,2386,,0.8191618323326111,10007.830521169,10000.0,-80.3589096069336,,1.4690277576446533,2.2966514227135457,,1.0,0.9269899725914001,
10.277713775634766,1790076245.829227,,2387,,0.8245242238044739,10011.961216557,10000.0,-79.68949127197266,,1.4399504661560059,2.490454989379579,,1.0,0.9280663132667542,
10.135087013244629,1790076249.959875,,2388,,0.824160635471344,10015.974738971,10000.0,-79.73888397216797,,1.4728108644485474,2.505057237956083,,1.0,0.9290092587471008,
10.218354225158691,1790076253.973412,,2389,,0.841717541217804,10019.982888101,10000.0,-77.07363891601562,,1.8239526748657227,2.9231648407661526,,1.0,0.9275650978088379,
10.190996170043945,1790076257.9815612,,2390,,0.8236624002456665,10024.017943712,10000.0,-79.7526626586914,,1.4781177043914795,2.474308792530503,,1.0,0.9274761080741882,
10.001099586486816,1790076262.0165813,,2391,,0.8228220343589783,10028.039378543,10000.0,-79.700439453125,,1.4797521829605103,2.8972554019650993,,1.0,0.9284468293190002,
10.268299102783203,1790076266.0380702,,2392,,0.8232023119926453,10032.059044121,10000.0,-79.90929412841797,,1.4740760326385498,2.4867763167487165,,1.0,0.9281480312347412,
9.973079681396484,1790076270.057685,,2393,,0.8247334957122803,10036.065628561,10000.0,-78.69239044189453,,1.5589263439178467,2.807335578346062,,1.0,0.9277496933937073,
9.912672996520996,1790076274.0642803,,2394,,0.8196236491203308,10040.189479936,10000.0,-77.92638397216797,,1.5078145265579224,2.1677072888555973,,1.0,0.927641749382019,
10.130707740783691,1790076278.1881514,,2395,,0.8225340247154236,10044.195349039,10000.0,-78.99987030029297,,1.4819389581680298,3.241632384995677,,1.0,0.9282407164573669,
